model,dataset,family,depth_index,label,relative_depth,is_phase1_entrance,val_loss,val_mase,val_mase_ratio_vs_native,test_loss,test_mase,test_mae,test_wql,mase_ratio_vs_native,mase_ratio_ci_lo,mase_ratio_ci_hi,wql_ratio_vs_native,wql_ratio_ci_lo,wql_ratio_ci_hi,loss_ratio_vs_native,within_budget_mase,budget_fragile_mase,gap_closure_mase,gap_closure_valid,selected_hard_cut,selected_wd,selected_epoch,selected_kappa,n_adapter_params
tirex,monash_traffic,hard,0,Emb,0.0,False,0.7489446089922926,4.797597576924981,7.025005644760774,1.0116521550043849,5.905248542390366,0.08430362971687401,1.9207221470688514,11.612865648660437,10.603758056074259,12.750714691069346,11.504603208832433,10.417400049847318,12.738683999964351,13.434389842451848,False,False,,,,,,,0
tirex,monash_traffic,hard,1,L1,0.08333333333333333,False,0.43440649118132263,3.28465278710634,4.809637323789665,0.495437583054295,3.2680976362367415,0.04680693392513181,0.9260234316979962,6.426821581494278,5.827837938548395,7.122065689210531,5.546628469935008,5.021779296853811,6.180620973911391,6.579239317020647,False,False,,,,,,,0
tirex,monash_traffic,hard,2,L2,0.16666666666666666,False,0.3818094050724998,2.9136667041484032,4.266411410169451,0.353646005155476,2.4306986950755554,0.03747291904074818,0.7228970029404403,4.780048998049556,4.445299924945406,5.16441674312482,4.329956413724746,3.9770916769552422,4.716977744001683,4.696296326738718,False,False,,,,,,,0
tirex,monash_traffic,hard,3,L3,0.25,False,0.3592420852252545,2.635351836701506,3.8588817073367134,0.3119295275279584,1.8348260622566313,0.02875260969955998,0.6434799174605166,3.608245850567011,3.3728058871002338,3.8825550965833773,3.85426967379583,3.549697967326468,4.18890109090107,4.142315968440995,False,False,,,,,,,0
tirex,monash_traffic,hard,4,L4,0.3333333333333333,False,0.3321369017353495,2.5238526401200527,3.6956161410169464,0.29050560016895977,1.7940697130918521,0.028481843372272005,0.601659408072828,3.52809714830953,3.3041581876609354,3.7860031046253133,3.603776198083665,3.320746789325333,3.9149678516739574,3.857813641555812,False,False,,,,,,,0
tirex,monash_traffic,hard,5,L5,0.4166666666666667,False,0.3234692917752812,2.4063329997432037,3.52353498502579,0.2800915442009009,1.687022343737174,0.02682060918573476,0.5788214459849147,3.3175849726687043,3.1070928806064098,3.5611396368169768,3.4669830172892633,3.1962027428589512,3.765575024341763,3.7195185892258844,False,False,,,,,,,0
tirex,monash_traffic,hard,6,L6,0.5,False,0.30313059363428874,2.2626696342883075,3.3131722071804575,0.27785723207106117,1.6452818070334971,0.02644521934698366,0.5777228352128574,3.235500833218315,3.0454684427241525,3.4574479716474285,3.4604026375957417,3.200380012495488,3.741353453443737,3.6898476988575886,False,False,,,,,,,0
tirex,monash_traffic,hard,7,L7,0.5833333333333334,False,0.2613236293879174,1.9579264419789388,2.8669441499393806,0.2343929638332538,1.4307183464146043,0.02311308908673691,0.48942050822333333,2.8135547248720876,2.660228162189066,2.9909009789735075,2.931495717882574,2.726287232806622,3.153347650799652,3.1126572872767713,False,False,,,,,,,0
tirex,monash_traffic,hard,8,L8,0.6666666666666666,False,0.2715100184196734,2.072161505936534,3.034215780430339,0.264046543853656,1.7673148820131441,0.028790412690487585,0.5603866524512953,3.4754828922728356,3.2869269833653525,3.6877968011111113,3.3565636184372756,3.0983461787821303,3.6352087437557925,3.5064465479902993,False,False,,,,,,,0
tirex,monash_traffic,hard,9,L9,0.75,False,0.24227904738815687,1.7912889904407125,2.6229409756600357,0.2577688822536978,1.714205139555023,0.028074713140840032,0.5497717699474474,3.3710408354527406,3.1924926262422084,3.572791307923756,3.2929833595739564,3.036191948275641,3.5694523971356644,3.4230813786327916,False,False,,,,,,,0
tirex,monash_traffic,hard,10,L10,0.8333333333333334,False,0.22412263610549554,1.647031983110829,2.411708942430965,0.26516298634064106,1.719078840207806,0.028272584590781184,0.5656983346473586,3.3806251282198065,3.2056275327161847,3.576876339295347,3.388379149970759,3.115876323988825,3.673308736357175,3.521272517106896,False,False,,,,,,,0
tirex,monash_traffic,hard,11,L11,0.9166666666666666,False,0.228663696871914,1.7144159834402743,2.510377698009319,0.3053129041809162,1.999791282426681,0.032760442237677725,0.6512595240075589,3.9326553863866534,3.7292803001315407,4.162818694437688,3.9008674008960993,3.5764062587281935,4.232667939027862,4.05444950461238,False,False,,,,,,,0
tirex,monash_traffic,hard,12,L12,1.0,True,0.09080552127352695,0.6829314906676287,1.0,0.07530317095664636,0.508509158811421,0.009047857761774858,0.16695248955602873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,False,,,,,,,0
tirex,monash_traffic,noa,0,Emb,0.0,False,0.21550014461497313,1.5604256982319726,2.2848934623098316,0.18791232724453658,1.281068905529106,0.02057295460417631,0.3893663008205276,2.519264173183135,2.3867099784332266,2.6726441083030474,2.3321982311012945,2.184166035383931,2.491860876127311,2.495410549878726,False,False,0.8568469418648583,True,False,0.0,1475,,262656
tirex,monash_traffic,noa,1,L1,0.08333333333333333,False,0.1503048032977199,1.1057656054907765,1.6191457277944357,0.1350476604438465,0.9281999029872704,0.015468028100637184,0.2895278434555323,1.8253356638783578,1.7239729447266234,1.9588362416365352,1.734193028360728,1.645472613911503,1.833243424854768,1.793386104837422,False,False,0.8479154600009714,True,False,1.0,1425,,262656
